"Parcel","SequenceNum","SaleDate","SalePrice","PropertyType","IntendedUse","Deed","Financing","ValidationDescription","BuyerSellerRelated","Solar","PersonalProperty","PartialInterest","RecordingDate"
140172300,20180750358,201802,83000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-16
140172200,20181350184,201805,68000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-15
140171650,20182820759,201808,118000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-09
140171600,20182850142,201810,51500,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-10-12
140170820,20190020196,201812,50000,Single Family,NonPrimary,Warranty Deed,Other,,No,No,No,No,2019-01-02
140170560,20182570370,201808,75000,Condo/Townhouse,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2018-09-14
140170340,20183540659,201812,45000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-20
140170280,20182680563,201809,75000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-09-25
140170120,20181990626,201806,57000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-18
140170100,20180470643,201802,64500,Condo/Townhouse,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-02-16
140162440,20183120355,201811,137000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-08
140162420,20181640396,201805,94900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-06-13
140162210,20180930235,201802,106998,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-03
140162180,20182630271,201808,137500,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-09-20
140161830,20182570708,201809,110000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-14
140160910,20182680457,201809,71000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-09-25
140160840,20181910282,201806,125000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-10
140160600,20181210032,201804,82500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-01
140160520,20182040280,201806,104000,Condo/Townhouse,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-23
140160430,20183390376,201811,82000,Condo/Townhouse,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-05
140160310,20182570494,201808,55000,Condo/Townhouse,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-09-14
140160120,20182960376,201810,400000,Commercial/Industrial,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-10-23
14016003E,20181230415,201805,650000,Commercial/Industrial,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-05-03
140152420,20182630536,201809,155000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-20
140152360,20183480714,201812,130000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-14
140151980,20182540333,201808,5508131,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-09-11
140151690,20180530685,201802,153000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-02-22
140151290,20183410276,201810,150000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-07
140150920,20181790148,201805,63000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-06-28
140150920,20183020609,201809,183000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-29
140150500,20183330579,201811,10,Single Family,Rental,Warranty Deed,Cash,,No,No,No,No,2018-11-29
140150110,20181510767,201805,145000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-31
140141510,20180100580,201801,135000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-01-10
140140940,20183340447,201811,157000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-11-30
140140340,20182140537,201807,137500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-02
140140030,20183120066,201810,150000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-08
140140010,20180730500,201802,113000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-03-14
140133000,20180050627,201801,145000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-01-05
140132840,20181840643,201806,99000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2018-07-03
140132760,20180890701,201803,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-30
140132310,20183330441,201810,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-29
140132210,20183310146,201810,133000,Single Family,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-11-27
140131800,20182920417,201809,175000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-19
140131760,20180740153,201803,145000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2018-03-15
140131560,20181201074,201804,140000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-30
140131540,20182640382,201809,52500,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-09-21
140131540,20182640618,201809,77000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-09-21
140130760,20181100521,201804,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-20
14013008A,20181200824,201804,153000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-30
140121820,20181140285,201804,96000,Single Family,NonPrimary,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-04-24
140121650,20180190383,201801,125000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-01-19
140121610,20183330579,201811,10,Single Family,Rental,Warranty Deed,Cash,,No,No,No,No,2018-11-29
140120940,20180380293,201802,82538,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2018-02-07
140120940,20181660684,201806,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-15
140120930,20181660492,201805,149000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-15
140107240,20183380421,201810,180000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-04
140106870,20181970499,201806,164000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-16
140106170,20181100231,201804,161000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-20
140105790,20180180751,201801,159900,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2018-01-18
140105630,20180750547,201803,159900,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-03-16
140105620,20183030258,201810,165000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-10-30
140105530,20181100564,201804,124900,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-04-20
140105480,20183170709,201809,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-13
140105380,20181350148,201803,163000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-15
140105160,20180870262,201803,125000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-03-28
140105080,20181490479,201804,154900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-29
140104830,20182010710,201806,116000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-20
140104610,20183030299,201809,135000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-30
140104460,20182690647,201808,162000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-09-26
140104400,20182610291,201808,153000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-18
140104360,20181990413,201806,140000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-18
140103960,20180880621,201802,162000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-29
140103860,20180460356,201801,98500,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,Yes,No,No,2018-02-15
140103810,20182200402,201808,60000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2018-08-08
140103410,20183480402,201811,107000,Mobile Home,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2018-12-14
140103130,20181500840,201805,82500,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-30
140102920,20181420299,201805,169000,Mobile Home,Rental,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2018-05-22
140102920,20183340592,201809,109500,Mobile Home,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2018-11-30
140102750,20182210204,201806,95000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-09
140102650,20182150157,201806,87000,Mobile Home,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2018-08-03
140102540,20180750489,201803,26000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-03-16
140102490,20180580456,201802,70000,Mobile Home,PrimaryRes,Warranty Deed,Other,Property type/use code are not consistent,No,No,No,No,2018-02-27
140102440,20182060235,201807,112000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-25
140102430,20182290375,201808,107000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-17
140102190,20181700373,201805,149000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-06-19
140101840,20182840559,201808,137000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-11
140101750,20182540333,201808,5508131,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-09-11
140101510,20183470192,201811,139900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-13
140101490,20183060520,201809,150000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-02
140101410,20181000429,201803,154000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-10
140101410,20183460140,201811,165000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-12-12
140101010,20182540333,201808,5508131,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-09-11
140100910,20182950241,201808,128000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-22
140100790,20183190530,201810,155000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-15
140100650,20180510159,201801,145000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-02-20
14010011A,20180100448,201801,1530000,Commercial/Industrial,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-01-10
140091420,20182390504,201808,47000,Vacant Land,Unknown,Warranty Deed,Cash,Property type/use code are not consistent,No,No,No,No,2018-08-27
14009134T,20180930814,201803,30000,Vacant Land,NonPrimary,Warranty Deed,Cash,Property type/use code are not consistent,No,No,No,No,2018-04-03
14009132A,20181430703,201805,124000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-23
140091300,20181940513,201807,150000,Commercial/Industrial,Unknown,Warranty Deed,Cash,Unsecured Mobile Home,No,No,No,No,2018-07-13
140091200,20181870681,201806,130000,Commercial/Industrial,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-06
14009116A,20183600720,201812,120000,Commercial/Industrial,Rental,Contract or Agreement,Other,Unusable sale which does not fit any other reject codes,No,No,No,No,2018-12-26
140091060,20182200744,201807,328900,Single Family,Rental,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2018-08-08
140091060,20182820192,201809,80000,2-4 Plex,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2018-10-09
14009096J,20182410336,201808,48000,Vacant Land,Unknown,Contract or Agreement,Other,Unusable sale which does not fit any other reject codes,No,No,No,No,2018-08-29
140090790,20183330635,201811,144900,Single Family,Unknown,Warranty Deed,Other,Unsecured Mobile Home,No,No,Yes,No,2018-11-29
140090780,20183330635,201811,144900,Single Family,Unknown,Warranty Deed,Other,Unsecured Mobile Home,No,No,Yes,No,2018-11-29
140090070,20182431009,201808,420000,Commercial/Industrial,Unknown,Warranty Deed,Other,Sale under duress,No,No,No,No,2018-08-31
14006258B,20182320586,201808,25000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-08-20
14006258A,20182430840,201808,61000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-08-31
140062210,20181910489,201806,93754,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2018-07-10
140062150,20182970015,201810,152000,Single Family,PrimaryRes,Joint Tenancy Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-10-24
140061990,20182970372,201810,140000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2018-10-24
140061480,20183340529,201810,120000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-30
140061470,20182910049,201809,139900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-18
140061320,20181510802,201804,150000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-05-31
140061230,20183330579,201811,10,Single Family,Rental,Warranty Deed,Cash,,No,No,No,No,2018-11-29
140061120,20182290094,201808,80000,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2018-08-17
140061030,20181420722,201803,120000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-22
140060690,20182070511,201807,105500,Single Family,NonPrimary,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-07-26
140060550,20182890282,201810,160000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-16
140060550,20181500039,201805,107777,Single Family,Rental,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2018-05-30
140051630,20180920350,201801,167000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-02
140051500,20182600390,201808,165000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-17
140051220,20181760272,201806,170000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-25
140050910,20182430614,201807,175000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-31
140050900,20181630443,201805,140000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-06-12
140050870,20182330068,201808,174000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-21
140050750,20190100173,201812,190000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-01-10
140050630,20180750447,201803,162000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-03-16
14005016C,20181070668,201804,79000,2-4 Plex,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2018-04-17
14005009B,20182420284,201808,1025000,Commercial/Industrial,Unknown,Warranty Deed,Cash,Sale includes unquantifiable Personal Property > 5%,No,No,Yes,No,2018-08-30
14005009A,20182420284,201808,1025000,Commercial/Industrial,Unknown,Warranty Deed,Cash,Sale includes unquantifiable Personal Property > 5%,No,No,Yes,No,2018-08-30
140041550,20182740148,201809,170000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-10-01
140041520,20180820398,201803,123000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-23
140040570,20180450299,201801,153000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-02-14
140040540,20190080479,201811,141900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-01-08
140040310,20181201083,201803,130000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2018-04-30
140031200,20180590177,201801,133000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-02-28
140030970,20180820413,201803,115000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-23
140030930,20183330579,201811,10,Single Family,Rental,Warranty Deed,Cash,,No,No,No,No,2018-11-29
140030920,20181870211,201806,125000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-06
140030540,20183330579,201811,10,Single Family,Rental,Warranty Deed,Cash,,No,No,No,No,2018-11-29
140030430,20182200744,201807,328900,Single Family,Rental,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2018-08-08
140030430,20182500419,201808,72500,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-09-07
140030430,20183250379,201810,147000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-21
140030410,20182330577,201808,50000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-08-21
140030410,20182330705,201808,77000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-08-21
140030410,20183320508,201810,150000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-28
140030290,20181860137,201807,99600,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-07-05
140030170,20182910039,201808,136500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-18
140011030,20181230688,201803,215964,Commercial/Industrial,Unknown,Warranty Deed,Cash,Unusable sale which does not fit any other reject codes,No,No,No,No,2018-05-03
140011030,20183050535,201810,150000,Commercial/Industrial,Unknown,Warranty Deed,Other,Unusable sale which does not fit any other reject codes,No,No,No,No,2018-11-01
140010880,20182200744,201807,328900,Single Family,Rental,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2018-08-08
14001067D,20181300254,201805,10000,Vacant Land,Unknown,Warranty Deed,Cash,Unusable sale which does not fit any other reject codes,No,No,No,No,2018-05-10
14001067C,20181300254,201805,10000,Vacant Land,Unknown,Warranty Deed,Cash,Unusable sale which does not fit any other reject codes,No,No,No,No,2018-05-10
14001067B,20181300254,201805,10000,Vacant Land,Unknown,Warranty Deed,Cash,Unusable sale which does not fit any other reject codes,No,No,No,No,2018-05-10
140010520,20182680345,201808,170000,Commercial/Industrial,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2018-09-25
13835881E,20181690454,201804,180000,Single Family,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-18
138358630,20181200729,201804,186000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-30
138358610,20181100579,201803,161000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-20
138358490,20182880645,201808,167000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-15
138358490,20182920516,201808,167000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-19
138358270,20182040218,201807,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-23
138358150,20181550382,201804,165000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-06-04
138357620,20182570385,201806,140000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-14
138357590,20181170642,201803,186000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-27
138357560,20181800780,201805,157000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-29
138357340,20180890916,201803,192000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-30
138357170,20181730540,201805,160000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-22
138356960,20182340577,201807,180000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-22
138356560,20181710286,201805,169500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-20
138356540,20190300079,201812,187000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-01-30
138356330,20180800203,201803,169500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-21
138355940,20182270352,201807,162500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-15
138355810,20183090533,201809,199000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-05
138355660,20181570534,201806,159000,Single Family,PrimaryRes,Joint Tenancy Deed,Other,Good Sale,No,No,No,No,2018-06-06
138355650,20182050452,201807,195000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-24
138355130,20180680715,201803,180000,Single Family,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-03-09
138355110,20182080688,201807,158000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-27
138354890,20181090614,201804,99500,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-04-19
138354570,20181570147,201806,159500,Single Family,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-06
138354460,20183090554,201810,149500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-05
138354170,20180330478,201802,190000,Single Family,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2018-02-02
138353930,20182330220,201808,184000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-08-21
138353830,20181100543,201804,187000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-20
138353590,20182420698,201808,195000,Single Family,PrimaryRes,Joint Tenancy Deed,Other,Good Sale,No,No,No,No,2018-08-30
138353520,20181830567,201804,184000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-02
138352880,20180670311,201803,195000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-08
138352840,20183050189,201809,191000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-01
138352560,20180850500,201802,154000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-03-26
138351110,20183240734,201810,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-20
138351060,20180930499,201804,120000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-03
13835001K,20181310202,201803,184000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-11
138348010,20181690713,201806,173000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-18
138347960,20182910412,201809,160000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-18
138347930,20182850513,201808,190000,Single Family,PrimaryRes,Joint Tenancy Deed,Other,Good Sale,No,No,No,No,2018-10-12
138347920,20182820410,201808,200000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-09
138347880,20181510934,201805,180000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-31
138347510,20182700163,201809,146475,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2018-09-27
138347450,20181870417,201805,164000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-06
138347300,20180680683,201801,161000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-09
138347240,20182110280,201806,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-30
138341690,20182340267,201807,156000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-22
138341630,20180890996,201803,120000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2018-03-30
138341300,20180850712,201802,125000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-26
138341210,20182431085,201807,170500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-31
138340870,20182950450,201808,155000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-22
138340840,20190150192,201812,179000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2019-01-15
138332110,20180680759,201803,143000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2018-03-09
138331980,20183240615,201808,75000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-11-20
13833188C,20181790416,201802,48000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-06-28
13833180A,20181770672,201804,129000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-26
138331440,20180650242,201803,57000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-03-06
13833142A,20181970523,201807,30000,Vacant Land,Unknown,Warranty Deed,Other,Property type/use code are not consistent,No,No,No,No,2018-07-16
13833115R,20181520651,201806,50000,Vacant Land,Unknown,Warranty Deed,Cash,,No,No,No,No,2018-06-01
13833115R,20181520650,201806,5000,Vacant Land,Unknown,Quit Claim Deed,Cash,Buyer/Seller are related parties or corporate entities,No,No,No,No,2018-06-01
13833115L,20181520651,201806,50000,Vacant Land,Unknown,Warranty Deed,Cash,,No,No,No,No,2018-06-01
13833115K,20181520651,201806,50000,Vacant Land,Unknown,Warranty Deed,Cash,,No,No,No,No,2018-06-01
