"Parcel","SequenceNum","SaleDate","SalePrice","PropertyType","IntendedUse","Deed","Financing","ValidationDescription","BuyerSellerRelated","Solar","PersonalProperty","PartialInterest","RecordingDate"
303734260,20141900308,201405,190000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-09
101112620,20141900311,201406,117000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
225492820,20141900316,201407,308000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-09
124110390,20141900318,201407,100000,2-4 Plex,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-09
109052540,20141900321,201405,550000,Single Family,Rental,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-09
131130950,20141900324,201405,145000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
220053060,20141900327,201406,169900,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-09
217276790,20141900329,201406,155000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-09
30312106F,20141900332,201407,1670588,Commercial/Industrial,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
210427050,20141900365,201406,217000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
205810510,20141900371,201405,278000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-09
133101650,20141900373,201407,183000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
134250410,20141900375,201406,125000,Single Family,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-09
225290510,20141900382,201405,120000,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-07-09
14118620A,20141900388,201407,0,Vacant Land,Unknown,Warranty Deed,Other,Sale price missing,Yes,No,No,No,2014-07-09
104090970,20141900410,201407,105000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
205810790,20141900413,201406,355000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
304824900,20141900425,201406,310000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-09
126020770,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
126020780,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
126020790,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
126020800,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
126020810,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
126020820,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
126020830,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
126020840,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
126020850,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
126020860,20141900430,201407,331000,Apartment Building,Unknown,Warranty Deed,Other,More than five (5) parcels being sold,No,No,No,No,2014-07-09
137293520,20141900439,201407,104000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
210420680,20141900442,201401,214690,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-09
226234340,20141900444,201403,223928,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
116125200,20141900449,201406,68500,Single Family,Rental,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-07-09
136060520,20141900455,201407,185000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
304212360,20141900462,201406,42000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-09
137279790,20141900503,201406,114900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
30178002K,20141900513,201406,29500,Mobile Home,Unknown,Warranty Deed,Other,Unsecured Mobile Home,No,No,No,No,2014-07-09
141304640,20141900515,201407,190000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
138231150,20141900517,201405,82000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-09
114162700,20141900522,201405,460000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-09
11805005B,20141900527,201407,75129,Single Family,PrimaryRes,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-07-09
101141780,20141900540,201406,35000,Mobile Home,PrimaryRes,Warranty Deed,Other,Unsecured Mobile Home,Yes,No,No,No,2014-07-09
13212047H,20141900679,201407,33000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-09
114511700,20141910039,201407,205000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-07-10
141090990,20141910045,201407,147350,Single Family,PrimaryRes,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-07-10
304215480,20141910047,201407,34500,Condo/Townhouse,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-10
304295410,20141910051,201405,270000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-10
223050400,20141910055,201406,525000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
221091370,20141910061,201405,167000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
210156810,20141910080,201407,166000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
141388860,20141910084,201402,226801,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
133325220,20141910090,201405,179500,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
121100510,20141910095,201407,65000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-10
305221140,20141910097,201407,58000,Mobile Home,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
302291780,20141910102,201405,47000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-10
226303620,20141910107,201407,160000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
219375090,20141910113,201403,383301,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
30229158F,20141910117,201403,20000,Single Family,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-10
12616261C,20141910118,201405,460000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
401550220,20141910124,201404,120000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
30416009B,20141910128,201405,225000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
114130280,20141910129,201407,360000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
102031120,20141910169,201407,331000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
304162070,20141910183,201404,170000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
305901810,20141910185,201405,395000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
141312340,20141910192,201407,193000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
10114006B,20141910195,201407,70000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-10
210230470,20141910197,201407,45000,Mobile Home,Unknown,Warranty Deed,Cash,Unsecured Mobile Home,No,No,No,No,2014-07-10
304832040,20141910200,201406,251000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
112063920,20141910207,201405,158000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
118031800,20141910256,201406,145000,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-07-10
114464480,20141910273,201406,273500,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
225290420,20141910277,201405,186500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
219535120,20141910282,201405,218000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
22511293A,20141910330,201407,1250000,Commercial/Industrial,Unknown,Warranty Deed,Other,Buyer/Seller is a Non-Profit institution,No,No,No,No,2014-07-10
22511293C,20141910330,201407,1250000,Commercial/Industrial,Unknown,Warranty Deed,Other,Buyer/Seller is a Non-Profit institution,No,No,No,No,2014-07-10
133250470,20141910333,201406,147500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
137274350,20141910337,201407,133000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
224051830,20141910366,201406,182000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
123090260,20141910368,201406,359000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
137054000,20141910371,201407,35000,Vacant Land,Unknown,Warranty Deed,Other,Property type/use code are not consistent,No,No,No,No,2014-07-10
138142290,20141910382,201407,51000,Single Family,NonPrimary,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-10
117081040,20141910384,201407,250000,Vacant Land,Unknown,Warranty Deed,Cash,Property type/use code are not consistent,No,No,No,No,2014-07-10
303630730,20141910388,201407,70000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
132080840,20141910392,201406,49900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
112052100,20141910401,201405,195000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
138230030,20141910407,201407,40000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-10
205372930,20141910409,201406,214000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
118251120,20141910412,201407,42750,Single Family,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
128071310,20141910413,201404,144500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
218434370,20141910418,201407,232900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
304621950,20141910425,201403,125000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
141147960,20141910427,201405,228000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
210423630,20141910433,201406,227800,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-10
223052300,20141910448,201406,195000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
304199360,20141910452,201405,210000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
126120280,20141910454,201407,135500,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-10
10315004K,20141910459,201406,500000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
20551012D,20141910467,201406,210000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-10
119332660,20141910518,201407,0,Single Family,PrimaryRes,Warranty Deed,Other,Sale price missing,Yes,No,No,No,2014-07-10
221083680,20141910522,201406,84900,Single Family,Rental,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-07-10
Unknown,20141910526,201406,103628,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
140011030,20141910542,201407,315000,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-10
136173940,20141920031,201404,72000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-11
135020640,20141920033,201406,121000,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
304163300,20141920036,201406,133500,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
116172910,20141920044,201407,28368,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-11
219203000,20141920046,201407,255000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
133128500,20141920049,201407,65000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-11
30167149A,20141920054,201406,218000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
305450800,20141920057,201407,35000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-11
205360300,20141920058,201406,276000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
10317239A,20141920061,201406,37500,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-11
205332520,20141920071,201407,248500,Single Family,Rental,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-07-11
30539117B,20141920082,201406,125900,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-11
30539118D,20141920082,201406,125900,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-11
305734060,20141920092,201402,179959,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
212232830,20141920094,201407,40000,Mobile Home,NonPrimary,Quit Claim Deed,Cash,Unsecured Mobile Home,No,No,No,No,2014-07-11
110040470,20141920121,201407,159500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
223061090,20141920126,201405,195000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-11
224266370,20141920128,201404,725000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
101014280,20141920130,201406,112500,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-11
215430720,20141920133,201407,23000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-07-11
30360148B,20141920139,201406,35000,Vacant Land,Unknown,Warranty Deed,Other,Property type/use code are not consistent,No,No,No,No,2014-07-11
102091120,20141920146,201405,249000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Yes,No,No,2014-07-11
304314970,20141920148,201407,215000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
137281300,20141920150,201405,90000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
108112000,20141920181,201405,209500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
305342270,20141920219,201406,232000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
135110630,20141920221,201407,112500,Single Family,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-11
127033030,20141920222,201407,60000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-11
210425750,20141920223,201406,176000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
102154720,20141920225,201406,190000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
140150890,20141920230,201404,109250,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-07-11
210361530,20141920232,201406,130000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
22230023C,20141920240,201405,100000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
303085630,20141920242,201406,274000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
101152200,20141920247,201407,33500,Mobile Home,Rental,Warranty Deed,Other,Unsecured Mobile Home,No,No,No,No,2014-07-11
304187980,20141920251,201406,176000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
131042750,20141920255,201406,108000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
102193070,20141920266,201407,280000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
141014730,20141920269,201407,223000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
141014730,20141920270,201407,223000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
303770230,20141920275,201405,169500,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
303714670,20141920280,201405,145000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
221123860,20141920283,201405,162000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
224091530,20141920285,201407,0,Single Family,NonPrimary,Warranty Deed,Other,Sale price missing,No,No,No,No,2014-07-11
224091530,20141920286,201407,290000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
134163950,20141920290,201407,124500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
119221980,20141920293,201406,100000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
114192010,20141920299,201405,210000,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-07-11
126031730,20141920303,201406,215000,Commercial/Industrial,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
303775830,20141920308,201405,196207,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
137291030,20141920322,201406,102000,Single Family,PrimaryRes,Warranty Deed,Other,Unusable sale which does not fit any other reject codes,No,No,No,No,2014-07-11
140294910,20141920355,201404,169000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
303775700,20141920362,201403,226353,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
221112830,20141920364,201406,169000,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-07-11
22218018B,20141920368,201406,300000,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
22218020A,20141920368,201406,300000,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
221216710,20141920371,201406,200000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
210360590,20141920388,201407,150000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
123171650,20141920393,201407,250000,2-4 Plex,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
137230210,20141920398,201402,61750,Mobile Home,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-11
127021540,20141920399,201407,219000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
122172500,20141920403,201407,71000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-11
137350410,20141920409,201406,169900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
138352460,20141920412,201407,150000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
140417700,20141920414,201407,145000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
133431280,20141920429,201407,100000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
305082250,20141920433,201403,222504,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
114290490,20141920439,201407,306800,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-11
224134180,20141920442,201406,314500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
140394000,20141920444,201407,180000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
133332080,20141920446,201407,42500,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-11
213222460,20141920462,201406,152500,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
30726002F,20141920466,201403,135000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-11
217533710,20141920470,201405,124200,Single Family,Rental,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-07-11
140091200,20141920472,201407,175000,Commercial/Industrial,Unknown,Warranty Deed,Other,Unusable sale which does not fit any other reject codes,No,No,Yes,No,2014-07-11
114034870,20141920511,201406,143500,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
119040090,20141920515,201407,35000,Single Family,NonPrimary,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-11
205148140,20141920518,201406,175000,Single Family,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
213050370,20141920520,201407,40000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-11
12217139C,20141920524,201407,180000,Single Family,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
210555680,20141920528,201402,167610,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
140252070,20141920531,201406,54750,Mobile Home,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
131071500,20141920532,201407,63000,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-11
114300500,20141920539,201401,429548,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2014-07-11
304193620,20141920550,201406,65000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
218441070,20141920552,201406,182000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
112033610,20141920557,201406,118000,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-11
214421760,20141920563,201406,395000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-11
11010075A,20141920569,201407,1,Single Family,PrimaryRes,Quit Claim Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2014-07-11
220040900,20141920571,201406,215000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
220040910,20141920571,201406,215000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
103100250,20141920575,201406,199000,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-11
12109155B,20141920580,201406,142000,2-4 Plex,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
106040800,20141920583,201406,92000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-11
305301080,20141920609,201406,2000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-07-11
401130040,20141950033,201407,27500,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-14
401130050,20141950033,201407,27500,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-07-14
304193410,20141950096,201407,120000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-14
141388850,20141950101,201401,304834,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-14
137165760,20141950114,201406,120000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-14
303083050,20141950119,201407,163000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-14
226116680,20141950121,201405,165000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-14
118253300,20141950124,201407,70000,Commercial/Industrial,Unknown,Warranty Deed,Cash,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2014-07-14
133367870,20141950139,201406,297000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-14
304820990,20141950140,201406,420000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-14
127122650,20141950168,201407,120000,Commercial/Industrial,Unknown,Warranty Deed,Cash,Property altered since date of sale,No,No,No,No,2014-07-14
103213560,20141950186,201407,100000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-07-14
208193050,20141950188,201407,40000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-14
303734260,20141950192,201405,190000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-07-14
305058350,20141950210,201406,197500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-14
136070450,20141950212,201407,169500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-07-14
