"Parcel","SequenceNum","SaleDate","SalePrice","PropertyType","IntendedUse","Deed","Financing","ValidationDescription","BuyerSellerRelated","Solar","PersonalProperty","PartialInterest","RecordingDate"
"140242110","20152710801","201509","33000","Mobile Home","Rental","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-09-28"
"14024195A","20150930415","201503","36000","Mobile Home","Rental","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-03"
"140241750","20160190432","201512","20000","Mobile Home","Rental","Warranty Deed","Cash","Sale under duress","No","No","No","No","2016-01-19"
"140241570","20152720472","201509","27000","Vacant Land","Unknown","Warranty Deed","Cash","Property type/use code are not consistent","No","No","No","No","2015-09-29"
"140241470","20151490660","201505","15000","Mobile Home","Unknown","Warranty Deed","Cash","Unsecured Mobile Home","No","No","No","No","2015-05-29"
"140241270","20160040617","201512","66000","Mobile Home","PrimaryRes","Warranty Deed","Other","Unsecured Mobile Home","No","No","No","No","2016-01-04"
"140240130","20150580264","201502","30000","Vacant Land","Unknown","Warranty Deed","Other","Property type/use code are not consistent","No","No","No","No","2015-02-27"
"14023426B","20152360151","201507","165000","Commercial/Industrial","Unknown","Joint Tenancy Deed","Other","Good Sale","No","No","No","No","2015-08-24"
"140232830","20150970688","201503","30000","Mobile Home","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-07"
"140232740","20151420787","201505","105000","Single Family","PrimaryRes","Warranty Deed","Other","Property altered since date of sale","No","No","No","No","2015-05-22"
"140231800","20153520584","201512","60000","Commercial/Industrial","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-18"
"140231460","20151900293","201506","200000","Commercial/Industrial","Unknown","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-09"
"140231450","20151900293","201506","200000","Commercial/Industrial","Unknown","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-09"
"140231440","20151900293","201506","200000","Commercial/Industrial","Unknown","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-09"
"14023111A","20151030145","201504","35000","Vacant Land","Unknown","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-13"
"14023104A","20153510426","201512","745889","Commercial/Industrial","Unknown","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-12-17"
"140230430","20150560425","201501","146000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-02-25"
"140230170","20153650153","201512","46300","Single Family","PrimaryRes","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-12-31"
"140220900","20151880677","201507","127000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-07"
"140220740","20151060609","201503","134900","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-16"
"140220640","20152730513","201509","96030","Single Family","Rental","Warranty Deed","Cash","Sale to or from a government agency","No","No","No","No","2015-09-30"
"140220450","20152470197","201509","115000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller is a Non-Profit institution","No","No","No","No","2015-09-04"
"140220360","20160080511","201511","117000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2016-01-08"
"140214000","20160350429","201512","105000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2016-02-04"
"140213800","20153560524","201511","115000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-12-22"
"140213750","20153030428","201509","115000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-10-30"
"140213360","20151320629","201504","94900","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-12"
"140213270","20153420347","201509","132000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-08"
"140212910","20151610613","201504","98000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-10"
"140212870","20152260304","201506","115000","Single Family","PrimaryRes","Warranty Deed","Other","Sale to or from a government agency","No","No","No","No","2015-08-14"
"140212690","20152750279","201507","141000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-10-02"
"140212570","20151140697","201504","110000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-24"
"140212100","20152530463","201509","152500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-10"
"140211650","20152020413","201505","109000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-07-21"
"140211520","20152950128","201510","58000","Single Family","NonPrimary","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-10-22"
"14021068A","20151180062","201503","109000","Single Family","PrimaryRes","Warranty Deed","Other","Sale to or from a government agency","No","No","No","No","2015-04-28"
"14021006B","20153060454","201510","160000","Mobile Home","Unknown","Warranty Deed","Other","Sale under duress","No","No","Yes","No","2015-11-02"
"140201690","20152380577","201508","113500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-26"
"140201390","20160080441","201511","116000","Single Family","PrimaryRes","Warranty Deed","Other","Sale to or from a government agency","No","No","No","No","2016-01-08"
"140201320","20150581073","201502","117000","Single Family","Rental","Warranty Deed","Other","Buyer/Seller is a Non-Profit institution","No","No","No","No","2015-02-27"
"140201210","20153140437","201510","119900","Single Family","PrimaryRes","Warranty Deed","Other","Sale under duress","No","No","No","No","2015-11-10"
"140200480","20153480068","201512","55000","Mobile Home","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-14"
"140200460","20152390056","201507","65000","Mobile Home","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-27"
"140200450","20153030100","201510","20000","Mobile Home","PrimaryRes","Warranty Deed","Cash","Unsecured Mobile Home","No","No","Yes","No","2015-10-30"
"140200390","20151820653","201507","56000","Mobile Home","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-07-01"
"140200220","20150980256","201504","83000","Single Family","Rental","Warranty Deed","Other","Sale under duress","No","No","No","No","2015-04-08"
"14020021C","20151760293","201506","11000","Vacant Land","Unknown","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-06-25"
"140192210","20151000837","201504","102000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-10"
"140191470","20153240407","201511","60000","Single Family","Rental","Warranty Deed","Other","Sale under duress","No","No","No","No","2015-11-20"
"140190920","20150340363","201501","103800","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-02-03"
"140190850","20151630882","201504","82500","Single Family","Rental","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-12"
"140190690","20151330290","201505","62500","Single Family","PrimaryRes","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-05-13"
"140190690","20152780307","201509","109900","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-10-05"
"140190670","20151491045","201505","88000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller are related parties or corporate entities","Yes","No","No","No","2015-05-29"
"140190080","20153060453","201510","934000","Mobile Home","Unknown","Warranty Deed","Other","Sale under duress","No","No","Yes","No","2015-11-02"
"140190040","20153060453","201510","934000","Mobile Home","Unknown","Warranty Deed","Other","Sale under duress","No","No","Yes","No","2015-11-02"
"140190030","20153060453","201510","934000","Mobile Home","Unknown","Warranty Deed","Other","Sale under duress","No","No","Yes","No","2015-11-02"
"140181550","20152390334","201508","65500","Single Family","PrimaryRes","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-08-27"
"140180500","20153080420","201510","59900","Single Family","Rental","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-11-04"
"14017301A","20151590550","201505","35000","Condo/Townhouse","Rental","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-06-08"
"140172150","20153630792","201512","53200","Condo/Townhouse","Rental","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-29"
"140172100","20151400622","201505","38000","Single Family","PrimaryRes","Warranty Deed","Cash","Sale to or from a government agency","No","No","No","No","2015-05-20"
"140171630","20153380200","201510","78000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-04"
"140170950","20151560463","201504","68500","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-05"
"140170510","20152640401","201508","69000","Condo/Townhouse","NonPrimary","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-09-21"
"140170220","20151280527","201505","30000","Condo/Townhouse","Rental","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-05-08"
"140162430","20160280122","201512","75113","Condo/Townhouse","Rental","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2016-01-28"
"140162250","20150980082","201502","74000","Single Family","Rental","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-04-08"
"140161610","20150820470","201503","69400","Single Family","Rental","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-03-23"
"140160690","20152020337","201505","61000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller are related parties or corporate entities","Yes","No","No","No","2015-07-21"
"140160160","20160220295","201512","57000","Condo/Townhouse","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2016-01-22"
"140151570","20152680589","201507","114500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-25"
"140151250","20150820437","201501","135000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-03-23"
"140151190","20152120618","201507","103000","Single Family","Rental","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-07-31"
"140150820","20152600274","201507","116000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-17"
"140150240","20152300281","201508","142000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-18"
"140141820","20152040291","201507","115000","Single Family","PrimaryRes","Warranty Deed","Other","Sale to or from a government agency","No","No","No","No","2015-07-23"
"140141750","20153030825","201508","115000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-10-30"
"140141340","20151690517","201503","140000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-18"
"140140820","20152370399","201508","119000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-25"
"140140300","20151490727","201503","125000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-29"
"140133110","20152640235","201508","115000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-21"
"140133060","20151700711","201506","114000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-19"
"140132410","20151390658","201503","136900","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-19"
"140131910","20152050570","201504","80000","Single Family","PrimaryRes","Warranty Deed","Other","Sale under duress","No","No","No","No","2015-07-24"
"140131880","20152330062","201508","76650","Single Family","NonPrimary","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-08-21"
"140131880","20153620224","201512","107000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-12-28"
"140131590","20153080224","201511","117000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-11-04"
"140131020","20151110709","201504","122000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller are related parties or corporate entities","Yes","No","No","No","2015-04-21"
"140130900","20151040289","201504","117000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-14"
"140130260","20151590667","201503","111000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-08"
"140130220","20152290214","201508","145000","Single Family","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-08-17"
"140121810","20150200399","201501","122000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-01-20"
"140121110","20151810764","201506","110000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-30"
"140120220","20152720470","201509","58000","Single Family","PrimaryRes","Warranty Deed","Cash","Sale to or from a government agency","No","No","No","No","2015-09-29"
"140120030","20150160399","201501","102500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-01-16"
"140107330","20152860306","201510","127000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-10-13"
"140107050","20152800357","201509","129900","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-10-07"
"140106850","20151480718","201504","126000","Single Family","Rental","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-28"
"140106810","20151610586","201503","117000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-10"
"140106660","20152540193","201507","120000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-11"
"140106360","20150270332","201501","128000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-01-27"
"140106020","20153440502","201510","132000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-12-10"
"140105920","20150300858","201501","117500","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-01-30"
"140105880","20151820370","201505","125000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-01"
"140105830","20152440411","201508","136000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-01"
"140105740","20153340950","201509","124900","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-11-30"
"140105660","20152600159","201509","134000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-17"
"140105500","20152730737","201509","77000","Single Family","Rental","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-09-30"
"140104980","20151350704","201504","115000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-15"
"140104920","20152730792","201508","104000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-30"
"140104630","20150550255","201501","85000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-02-24"
"140104460","20151810894","201504","112200","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-30"
"140103780","20152400204","201508","109000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-28"
"140103640","20153010305","201508","135000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-10-28"
"140103460","20151350643","201504","43000","Mobile Home","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-15"
"140103440","20153420420","201510","56000","Mobile Home","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-12-08"
"140103410","20152730158","201509","30000","Mobile Home","Rental","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-09-30"
"140103320","20152640202","201509","49900","Mobile Home","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-09-21"
"140103060","20150700678","201503","43000","Mobile Home","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-03-11"
"140102850","20150270089","201501","56000","Mobile Home","PrimaryRes","Other","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-01-27"
"140102730","20151550438","201506","48500","Mobile Home","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-04"
"140102480","20152880564","201510","45500","Mobile Home","PrimaryRes","Warranty Deed","Other","Sale to or from a government agency","No","No","No","No","2015-10-15"
"140102360","20152800521","201508","130000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-10-07"
"140102080","20152880622","201510","118300","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-10-15"
"140101990","20160210479","201508","84900","Single Family","PrimaryRes","Warranty Deed","Other","Sale under duress","No","No","No","No","2016-01-21"
"140101700","20150350131","201501","117500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-02-04"
"140101390","20151670423","201505","120900","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-16"
"140101130","20153140372","201511","115800","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-11-10"
"140101020","20153100444","201511","110000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-11-06"
"140100750","20151240412","201504","123000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-04"
"140100470","20161040293","201510","121000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2016-04-13"
"140100460","20153160279","201511","82000","Single Family","Rental","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-11-12"
"14009134S","20152431006","201508","37500","Mobile Home","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-31"
"14009122D","20180800387","201507","65000","Mobile Home","PrimaryRes","Contract or Agreement","Other","Unusable sale which does not fit any other reject codes","No","No","No","No","2018-03-21"
"140090420","20153380351","201512","315000","Commercial/Industrial","Unknown","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-12-04"
"140090380","20152120572","201506","300000","Commercial/Industrial","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-07-31"
"140090370","20152120572","201506","300000","Commercial/Industrial","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-07-31"
"140090360","20152120572","201506","300000","Commercial/Industrial","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-07-31"
"14009034A","20150640413","201503","174000","Commercial/Industrial","Unknown","Warranty Deed","Other","Sale under duress","No","No","No","No","2015-03-05"
"140080080","20150350354","201501","2300000","Commercial/Industrial","Unknown","Warranty Deed","Cash","Sale includes quantifiable Personal Property > 5%","No","No","Yes","No","2015-02-04"
"140080070","20150350354","201501","2300000","Commercial/Industrial","Unknown","Warranty Deed","Cash","Sale includes quantifiable Personal Property > 5%","No","No","Yes","No","2015-02-04"
"140080050","20150350354","201501","2300000","Commercial/Industrial","Unknown","Warranty Deed","Cash","Sale includes quantifiable Personal Property > 5%","No","No","Yes","No","2015-02-04"
"14007017B","20152400286","201508","983356","Commercial/Industrial","Unknown","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-08-28"
"14007017B","20152390556","201508","945604","Commercial/Industrial","Unknown","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-08-27"
"14007012A","20153630336","201512","310000","Vacant Land","Unknown","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-12-29"
"14007001B","20151350912","201505","2885108","Commercial/Industrial","Unknown","Warranty Deed","Other","Unusable sale which does not fit any other reject codes","No","No","Yes","No","2015-05-15"
"140062040","20150370326","201502","60909","Single Family","PrimaryRes","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-02-06"
"140061960","20152680398","201509","60000","Single Family","NonPrimary","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-09-25"
"140061900","20150900929","201503","92000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-03-31"
"140061890","20152230525","201508","60000","Single Family","Rental","Warranty Deed","Other","Correction of previously recorded deed                 ","No","No","No","No","2015-08-11"
"140061890","20152230325","201508","60000","Single Family","Rental","Warranty Deed","Other","Sale under duress","No","No","No","No","2015-08-11"
"140061760","20151250373","201505","95000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-05"
"140061020","20151470610","201505","60300","Single Family","NonPrimary","Warranty Deed","Other","Sale under duress","No","No","No","No","2015-05-27"
"140061020","20152650562","201509","110000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-22"
"140060940","20150550484","201501","95000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-02-24"
"140060880","20150580872","201502","105000","Single Family","Rental","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-02-27"
"140060880","20160050509","201511","165000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2016-01-05"
"140060840","20152740905","201508","159000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-10-01"
"140060610","20151980376","201505","100000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-07-17"
"140060350","20153520482","201510","93000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-18"
"140060340","20151130201","201504","70000","Single Family","Rental","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-04-23"
"140060310","20151490845","201504","97000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-29"
"140060140","20151800817","201506","90000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-29"
"140051030","20152360194","201508","89000","Single Family","PrimaryRes","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-08-24"
"140050970","20153640307","201512","154500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-30"
"140050880","20152220359","201507","119000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-10"
"140050670","20151070669","201502","150500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-17"
"140050360","20152720210","201509","114950","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-29"
"140040870","20151180478","201504","99000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-28"
"140040870","20151200125","201504","99000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-30"
"140040660","20152190192","201507","90900","Single Family","PrimaryRes","Warranty Deed","Cash","Sale to or from a government agency","No","No","No","No","2015-08-07"
"140040150","20151800229","201505","115000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-29"
"140040130","20152610617","201509","87000","Single Family","PrimaryRes","Warranty Deed","Other","Sale to or from a government agency","No","No","No","No","2015-09-18"
"140031210","20151420631","201505","92000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-22"
"140031080","20153100718","201508","120000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-11-06"
"140030340","20152260459","201506","112414","Single Family","Rental","Warranty Deed","Cash","Buyer/Seller is a Non-Profit institution","No","No","No","No","2015-08-14"
"140030250","20152730427","201506","92000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-30"
"14001034A","20151310316","201504","175000","Vacant Land","Unknown","Warranty Deed","Other","Property type/use code are not consistent","No","No","No","No","2015-05-11"
"14001032A","20151350137","201504","235000","Commercial/Industrial","Unknown","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-15"
"140010290","20151040273","201504","150000","Vacant Land","Unknown","Warranty Deed","Cash","Property type/use code are not consistent","No","No","No","No","2015-04-14"
"140010280","20151040273","201504","150000","Vacant Land","Unknown","Warranty Deed","Cash","Property type/use code are not consistent","No","No","No","No","2015-04-14"
"140010140","20151040273","201504","150000","Vacant Land","Unknown","Warranty Deed","Cash","Property type/use code are not consistent","No","No","No","No","2015-04-14"
"138358520","20160570256","201509","128000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2016-02-26"
"138357920","20153560286","201512","135000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-22"
"138357690","20151520699","201506","140000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-01"
"138357650","20160270182","201510","145000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2016-01-27"
"138357150","20151190377","201503","123500","Single Family","PrimaryRes","Warranty Deed","Other","Sale to or from a government agency","No","No","No","No","2015-04-29"
"138356980","20151870769","201504","145000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-07-06"
"138356950","20151680600","201504","138000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-17"
"138356680","20152260716","201508","148500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-14"
"138356640","20152090212","201506","140000","Single Family","PrimaryRes","Joint Tenancy Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-28"
"138356560","20151660518","201505","128500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-15"
"138356550","20152050246","201505","144900","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-24"
"138356490","20151310588","201505","117000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-11"
"138356180","20151760644","201505","156900","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-25"
"138355930","20153490508","201505","112500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-15"
"138355890","20151320376","201503","125000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-12"
"138355710","20151070096","201503","145000","Single Family","PrimaryRes","Warranty Deed","Other","Sale to or from a government agency","No","No","No","No","2015-04-17"
"138355300","20151950048","201503","126927","Single Family","Rental","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-14"
"138355270","20150080176","201501","125000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-01-08"
"138354880","20151170277","201503","100000","Single Family","PrimaryRes","Warranty Deed","Other","Sale to or from a government agency","No","No","No","No","2015-04-27"
"138354860","20160220699","201512","165000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2016-01-22"
"138354720","20151491060","201504","105000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-29"
"138354150","20152260682","201506","137000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-14"
"138354060","20152920234","201510","144900","Single Family","Rental","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-10-19"
"138353610","20152930099","201509","126000","Single Family","Rental","Warranty Deed","Cash","Buyer/Seller is a Non-Profit institution","No","No","No","No","2015-10-20"
"138353490","20151470160","201504","146000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-27"
"138353480","20161130707","201510","135000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2016-04-22"
